inventor_id,name,country
fl:ch_ln:hackman-3,Chad Hackman,US
fl:ch_ln:phillips-9,"Charles M. Phillips, Sr.",
fl:ad_ln:simon-1,Adrien Louis Simon,
fl:ta_ln:hashimoto-42,Takeshi Hashimoto,
00fznn7x1a3w91nz1bcjbelns,James E. Dessi,
fl:ch_ln:babu-1,Charles BABU,
fl:cl_ln:laruelle-1,Claude Laruelle,
fl:st_ln:o'brien-6,Stephen William O'Brien,
fl:da_ln:gan-2,David Gan,
fl:ri_ln:shurtz-1,"Richard R. Shurtz, II",
fl:to_ln:padilla-2,Toby Mark Padilla,
fl:sh_ln:zhang-356,Sheng Zhang,
fl:ta_ln:sun-10,Taolei SUN,
fl:ju_ln:wang-241,Junwei Wang,
fl:he_ln:park-215,Heonchul Park,
fl:hi_ln:yamashita-13,Hiroyuki Yamashita,
fl:je_ln:ouk-2,Jennifer Ouk,
fl:pa_ln:jensen-12,Paul L. Jensen,
fl:ke_ln:finn-6,Kevin P. Finn,
fl:ma_ln:hauri-2,Max Hauri,
fl:jo_ln:thistle-1,Johnson L. Thistle,
fl:ph_ln:keefer-1,Philip A. Keefer,
fl:ja_ln:jeong-24,Jae Hak Jeong,
fl:la_ln:kapadia-1,Lakshmi Prasanna Kapadia,
00g1slrjaj6sdezjkme1i553x,Arnold Kuzmenko,
fl:vi_ln:anneboina-1,Vikranth Kumar Anneboina,
fl:ph_ln:dretzka-2,Philip C. Dretzka,
fl:al_ln:kauderer-1,Alexander Kauderer,
fl:pe_ln:hamlin-2,Pete Hamlin,
fl:ka_ln:suzuki-71,Kazutaka Suzuki,
fl:ta_ln:daikoku-4,Takahiro Daikoku,
fl:st_ln:parent-2,Stephan D. Parent,
fl:th_ln:gardella-1,Thomas J. Gardella,US
fl:ad_ln:shargil-1,Adi Shargil,
fl:we_ln:nusbickel-1,Wendi L. Nusbickel,
fl:yv_ln:meier-1,Yves Meier,
fl:hw_ln:kim-68,Hwi Dae Kim,
fl:fr_ln:mauch-1,FRANK MAUCH,
fl:jo_ln:walton-16,John Paul Walton,
fl:gi_ln:alli-1,Giovanni Alli,
fl:de_ln:singer-3,Debra L. Singer,
fl:jo_ln:foltz-6,John S. Foltz,
fl:ro_ln:alvarez-12,Roberto Alvarez,
fl:ro_ln:pontual-1,Romulo Pontual,
fl:to_ln:cross-2,Tory M. Cross,US
fl:an_ln:knights-5,Andrew Peter Knights,CA
fl:fl_ln:esenwein-1,Florian Esenwein,
fl:ro_ln:cook-60,Roy P. Cook,
fl:de_ln:biere-1,Devon L. Biere,
fl:ji_ln:park-82,Jin-Yong Park,
fl:ja_ln:walley-1,Jason Walley,
fl:jo_ln:sandles-1,Jon Sandles,
fl:th_ln:vrotsos-1,Thomas A. Vrotsos,
fl:pe_ln:shepelev-1,Petr Shepelev,
fl:sh_ln:takenaka-19,Shunji Takenaka,JP
fl:ma_ln:sota-1,Masahiro SOTA,
fl:ji_ln:singer-1,Jim Singer,US
fl:xu_ln:huang-82,Xueyan Huang,
fl:jo_ln:yanus-2,John F. Yanus,
fl:da_ln:chapman-19,David J. Chapman,
fl:su_ln:hong-104,Sung Hee Hong,
fl:ol_ln:gluschenkov-1,Oleg Gluschenkov,
fl:so_ln:kwon-43,Soon Chil Kwon,
fl:sh_ln:murai-8,Shinji Murai,
fl:ch_ln:freese-2,"Charles E. Freese, V",
fl:di_ln:maschmeyer-1,Dietrich Maschmeyer,
fl:my_ln:choi-89,Myung-kwan CHOI,
fl:al_ln:baldwin-13,Alan Baldwin,US
fl:ja_ln:gauthier-1,Jacques Yves Gauthier,
fl:do_ln:cooke-1,Dominic J. Cooke,
fl:ge_ln:chazard-1,Georges Chazard,
fl:st_ln:lehmann-4,Stefan Lehmann,
fl:ky_ln:kim-312,Kyung-joong Kim,
fl:do_ln:ford-6,Douglas L. Ford,AU
fl:ae_ln:hurt-1,Aeron C. Hurt,
fl:gi_ln:d'andrea-1,Giovanni D'andrea,
fl:uf_ln:eriksen-1,Uffe Eriksen,
fl:sv_ln:feldt-1,Svend FELDT,
fl:se_ln:hong-26,Seong Cheol Hong,
fl:xi_ln:jia-98,Xiang Jia,
fl:ro_ln:klak-1,Roland Klak,
fl:ju_ln:eom-22,Jugwan Eom,KR
fl:su_ln:cho-253,SungWon Cho,KR
fl:br_ln:gosnell-1,Brandy Gosnell,
fl:he_ln:valentin-1,Henry Valentin,
fl:ri_ln:hines-1,Richard A. Hines,
fl:je_ln:froebing-1,Jens Froebing,
fl:ke_ln:thompson-33,Kenneth Thompson,
fl:ch_ln:huang-419,Chen-Yen Huang,
fl:jo_ln:suh-4,Jong Yeul Suh,KR
fl:el_ln:harter-1,Elton H. Harter,CR
fl:ko_ln:hasegawa-22,Koichi Hasegawa,JP
fl:dh_ln:mehta-7,Dhaval Mehta,
fl:sh_ln:akahane-1,Shoji Akahane,JP
fl:wi_ln:cate-1,William Cate,
fl:ju_ln:ishimoto-1,Junko Ishimoto,
fl:st_ln:colavito-1,Stephen J. Colavito,
fl:ch_ln:perrott-3,Charles H. Perrott,US
fl:ut_ln:egerland-1,Ute Egerland,
fl:is_ln:hashimoto-2,Isao Hashimoto,
fl:ge_ln:sturtz-1,Georges Sturtz,
fl:ji_ln:lu-113,Jing Lu,
fl:ja_ln:park-240,James Park,US
fl:co_ln:bulucea-1,Constantin Bulucea,
fl:lo_ln:qin-2,Long Qin,
fl:ta_ln:wang-83,Ta-Chun Wang,
fl:av_ln:phadke-1,Avinash Phadke,US
fl:wi_ln:chan-38,William Chan,
fl:er_ln:bengtsson-1,Erik Bengtsson,
fl:ri_ln:andersen-5,Richard A. Andersen,
fl:ja_ln:marin-1,Janne Marin,
fl:le_ln:ananthakrishnan-1,Lekha Ananthakrishnan,
fl:ha_ln:havansi-1,Hannele Havansi,
fl:em_ln:radkov-1,Emil Radkov,
fl:jo_ln:myer-5,John Peter Myer,
fl:sh_ln:tarazi-1,Shadi TARAZI,
fl:da_ln:hashimoto-4,Daniel A. Hashimoto,US
fl:ro_ln:bukoschek-1,Romuald L. Bukoschek,
fl:yo_ln:komuta-1,Yoshihiro Komuta,
00g83jkw3ume0rwvb9kvscdme,Michael Ostkamper,
00g8a0e5xi1ipl64pdbs2fzgu,Donald R. Felin,
fl:ro_ln:bahl-1,Rohit Bahl,
fl:st_ln:sitkiewitz-2,Steve D. Sitkiewitz,
fl:hi_ln:nishimura-41,Hideki Nishimura,
fl:vi_ln:polyanko-1,Victor Polyanko,
fl:yo_ln:oowaki-2,Yoshio Oowaki,
fl:va_ln:coffman-1,Valerie R. Coffman,
fl:ya_ln:nukaya-1,Yasuyuki Nukaya,
fl:fu_ln:suzuki-15,Fumiko Suzuki,
fl:ge_ln:droesbeke-1,Gert Droesbeke,BE
fl:ro_ln:willis-27,Ronald K. Willis,
fl:be_ln:couet-2,Benoit Couet,US
fl:ni_ln:klemm-1,Nils Klemm,DE
fl:sh_ln:watanabe-68,Shingo Watanabe,
fl:ke_ln:senoo-2,Keizi Senoo,
fl:fu_ln:roberts-1,Furn Roberts,
fl:sh_ln:matsuda-64,Shinpei Matsuda,JP
fl:yo_ln:kondo-16,Yoshitaka Kondo,
fl:th_ln:phan-21,Thanh Phan,
fl:ch_ln:wu-985,CHENG-SHIUN WU,
fl:il_ln:capoglu-1,Ilker R. Capoglu,
fl:ra_ln:bisque-1,Ramon Bisque,
fl:gi_ln:kim-67,Gi Sun Kim,
fl:ik_ln:watanabe-1,Ikuko Watanabe,
fl:mu_ln:rana-2,Mukti Rana,US
fl:ey_ln:barnea-1,Eytan R. Barnea,US
fl:re_ln:durr-3,Reinhold R. Durr,
fl:he_ln:gruen-1,Heike Gruen,
fl:ha_ln:benouada-1,Hatem Ben Ouada,
fl:mi_ln:pedersen-8,Michael Syskind PEDERSEN,
fl:le_ln:tsung-1,Lee Tsung,US
fl:je_ln:madden-6,Jeffrey Madden,US
fl:ja_ln:cain-5,James Westland Cain,
fl:st_ln:moreschi-1,Stephen Richard Moreschi,US
fl:ke_ln:homma-6,Kensaku Homma,
fl:mo_ln:meidan-1,Moshe Meidan,
fl:ro_ln:lai-12,Rongfeng Lai,
fl:fr_ln:ament-1,Frank Ament,
fl:jo_ln:nantz-1,John Nantz,
fl:he_ln:bloemen-1,Herman Hendrik Jan Bloemen,
fl:fu_ln:nishimura-4,Futoshi Nishimura,
fl:je_ln:roze-3,Jean-Pierre Roze,
fl:ke_ln:flanagan-6,Kevin Christopher Flanagan,
fl:ca_ln:hart-1,Casey J. Hart,
fl:an_ln:walker-36,Andrew J. Walker,
fl:ch_ln:brach-1,Christian Brach,
fl:an_ln:annadurai-1,Andy P. Annadurai,
fl:wa_ln:schmidt-13,Walter John Schmidt,
fl:re_ln:lichte-1,Rebecca R. Lichte,
fl:ti_ln:quinn-4,Timothy Aaron Quinn,
fl:th_ln:bales-2,"Thomas O. Bales, Jr.",
fl:de_ln:bass-1,Derek Bass,US
fl:ti_ln:tarnavski-1,Tihomir Tarnavski,
fl:ra_ln:vescan-1,Raluca A. Vescan,
fl:di_ln:shen-15,Dingwei Shen,
fl:yi_ln:cho-1,Yil-Sik Cho,
fl:da_ln:lee-31,Dae-Yeol Lee,
fl:ud_ln:guntermann-1,Udo Guntermann,
fl:an_ln:ruocco-1,Anthony Ruocco,US
fl:jo_ln:carlson-3,Joshua David Carlson,
fl:po_ln:lin-23,Po-Shen Lin,
fl:ka_ln:varley-2,Katherine E. Varley,
fl:yo_ln:maruyama-23,Yoji Maruyama,
fl:el_ln:abbevik-1,Elin Abbevik,
fl:ky_ln:cho-84,Kyoung Lae Cho,
fl:an_ln:jimeno-1,Antonio Jimeno,
fl:ka_ln:koya-1,Kazuo Koya,
fl:su_ln:park-51,Sung Man Park,
fl:ro_ln:pellissier-1,Robert O. Pellissier,
fl:su_ln:das-67,Sujata Das,
fl:ka_ln:nishikawa-18,Kazuhiro Nishikawa,
fl:ho_ln:berger-4,Horst Berger,
fl:ba_ln:erkmen-1,Baris Ibrahim Erkmen,
fl:ca_ln:bonath-3,Casey Bonath,
fl:de_ln:gray-2,Dennis W. Gray,
fl:he_ln:brenner-1,Helge Brenner,DE
fl:ma_ln:rohrbach-2,Matthew Dean Rohrbach,
fl:mi_ln:branson-3,Michael J. Branson,
fl:pe_ln:majewicz-1,Peter Majewicz,
fl:ch_ln:li-612,Chin-Cheng Li,
fl:ku_ln:fan-3,Kuei-Chih Fan,
fl:mi_ln:ito-46,Minoru Ito,
fl:ti_ln:cao-11,Tianlin Cao,
fl:ch_ln:monnier-1,Charles E. Monnier,
fl:ma_ln:phatak-3,Makarand Phatak,
fl:fr_ln:caulfield-2,Frances Caulfield,US
fl:ra_ln:nudelman-2,Raphael Nudelman,
fl:ch_ln:lee-2399,Chanwoo Lee,
fl:do_ln:west-4,Douglas A. West,
fl:ji_ln:hong-144,Jinil HONG,KR
fl:ko_ln:hiroshima-1,Koji Hiroshima,
fl:ma_ln:hanakawa-2,Masayuki Hanakawa,
fl:tu_ln:phan-7,Tuan-Vu T. Phan,
fl:st_ln:frimond-1,Stephanie Frimond,
fl:ke_ln:terry-3,Kelly Terry,
fl:an_ln:bryant-5,Andrew Bryant,
fl:il_ln:lee-13,Il Min Lee,
fl:br_ln:jendersee-1,Bradley Jendersee,
fl:mi_ln:takeuchi-29,Minami Takeuchi,
fl:el_ln:semory-1,Eli Semory,US
fl:ro_ln:fischer-4,Rolf Fischer,
fl:mi_ln:choi-147,Minkee Choi,
fl:da_ln:vanwie-2,David M. Van Wie,
fl:el_ln:sutter-1,Eli Anguelova Sutter,US
fl:su_ln:kumar-50,Surender Kumar,
fl:lu_ln:diogodemendonca-1,Lucas Diogo de Mendonca,
fl:sc_ln:mazar-1,Scott T. Mazar,
fl:an_ln:daina-1,Antoine Daina,
fl:st_ln:dong-3,Steven Dong,
fl:fr_ln:zerrweck-1,Frank Zerrweck,DE
fl:ga_ln:koller-2,Garrit Koller,
fl:la_ln:lauer-1,Lars Lauer,
fl:hi_ln:kiso-1,Hidenori Kiso,
fl:fl_ln:wolff-1,Floyd Wolff,
fl:ke_ln:fujimoto-4,Ken Fujimoto,JP
fl:ke_ln:nakashima-8,Kenichi Nakashima,
fl:ke_ln:stephens-2,Keith E. Stephens,
fl:fu_ln:takeuchi-2,Fujio Takeuchi,
fl:ma_ln:gilmer-1,Mark C. Gilmer,US
fl:wi_ln:lomax-1,Willard Curtis Lomax,
fl:os_ln:okuda-1,Osamu Okuda,JP
fl:br_ln:ferren-1,Bran Ferren,
fl:st_ln:kuehn-1,Stephen Kuehn,
fl:na_ln:takita-1,Naka Takita,
fl:al_ln:johnston-2,Allison M. Johnston,US
fl:ma_ln:yamashita-32,Masahiro Yamashita,
fl:jo_ln:phillips-15,Joseph R. Phillips,
fl:de_ln:youn-3,Deokhyun Youn,KR
fl:vi_ln:drugeon-1,Virginie Drugeon,
fl:ch_ln:chen-2184,Chih-Ning Chen,
fl:ta_ln:kim-52,Tae-Young Kim,
fl:bo_ln:runeman-1,Bo Runeman,
fl:hi_ln:onishi-34,Hideo Onishi,
fl:de_ln:fix-1,Deborah K. Fix,
fl:ka_ln:gulati-1,Kapil Gulati,US
fl:ha_ln:zhu-108,Haoren Zhu,
fl:ga_ln:smith-99,Garrett Smith,
fl:ge_ln:fisher-3,Gerald Fisher,
fl:ma_ln:nicora-1,Marco Nicora,
fl:ma_ln:otake-15,Masahisa Otake,
fl:hi_ln:mizutani-13,Hidemasa Mizutani,
fl:fa_ln:sedlmeier-1,Fabian Sedlmeier,
fl:st_ln:drexler-4,Stefan Drexler,
fl:sc_ln:hart-4,Scott Hart,
fl:ko_ln:takata-7,Koji Takata,
fl:fr_ln:algieri-1,Francesca Algieri,
fl:gl_ln:edens-1,Glenn T. Edens,
fl:ro_ln:sottor-1,Robert Sottor,
fl:na_ln:takenaka-1,Naofumi Takenaka,
fl:su_ln:leighton-1,Susan E. Leighton,
fl:kl_ln:binder-2,Klaus Binder,DE
fl:ak_ln:kiss-1,Akos Kiss,
fl:ad_ln:liu-3,Adam Liu,
fl:ge_ln:schwab-3,George E. Schwab,
fl:ge_ln:guajardo-1,Genaro Guajardo,
fl:ma_ln:rans-1,Marc J. Rans,
fl:ri_ln:gan-2,Richard Te Gan,
fl:sh_ln:mi-2,Shengrong Mi,
fl:ph_ln:gowans-1,Philip Gowans,
fl:le_ln:chess-1,Leonard Chess,US
fl:ju_ln:ding-13,Jun Ding,
00giwn3bg2lug05o220utt5uu,Louis Middlestadt,
fl:da_ln:white-68,Daniela White,
fl:yu_ln:ariyoshi-3,Yuji Ariyoshi,
fl:du_ln:jeftinija-1,Dusan M. Jeftinija,
fl:ja_ln:wessel-1,James Gary Wessel,
fl:ke_ln:katrak-1,Kerfegar K. Katrak,
fl:si_ln:wang-72,Siyu Wang,
00gjapxfxocqhly3bbpushpd2,Jacques L. Moussy,
fl:wa_ln:pelouch-1,Wayne S. Pelouch,
fl:mi_ln:tsuji-4,Minoru Tsuji,
fl:ad_ln:duncan-2,Adam Duncan,
fl:ma_ln:faulkner-13,Marie-Francoise B. Faulkner,US
fl:ja_ln:ericsson-3,James W. Ericsson,
fl:ar_ln:bowne-1,Arlyce T. Bowne,
fl:mi_ln:danielsson-1,Mikael Danielsson,
fl:gi_ln:ron-1,Gil Ron,
fl:li_ln:xu-69,Ling Xu,
fl:an_ln:kumar-63,Anjani Kumar,US
fl:do_ln:walker-3,Donald Carey Walker,
fl:ji_ln:hu-181,Jianxing Hu,
fl:at_ln:maruyama-3,Atsushi Maruyama,
00gk9ptqobhoowsumcnk3swhg,Nedyalko Prisadnikov,
fl:hi_ln:uozu-1,Hironori Uozu,
fl:yu_ln:uematsu-10,Yutaka Uematsu,
fl:ti_ln:zhao-88,Tiecheng Zhao,US
fl:jo_ln:wacknov-1,Joel Wacknov,US
fl:an_ln:kucernak-1,Anthony Kucernak,
fl:ab_ln:kumar-10,Abhishek Kumar,
fl:ch_ln:wen-17,Ching-Yang Wen,
fl:sh_ln:ren-69,Shouxian Ren,
fl:wo_ln:kwak-12,Won-Kyu Kwak,
fl:br_ln:smith-53,Brian E. Smith,
fl:an_ln:bjore-1,Annika Bjore,
fl:th_ln:folsom-1,Thomas L. Folsom,
fl:yu_ln:chen-138,Yunbin CHEN,
fl:sh_ln:takahashi-55,Shigeo Takahashi,
fl:je_ln:shea-3,Jeffrey J. Shea,
fl:po_ln:chiu-26,Po-Wen Chiu,
fl:ry_ln:izumoto-2,Ryuji Izumoto,
fl:ro_ln:sicilia-1,Roberto Sicilia,
fl:wi_ln:tolhurst-1,William A. Tolhurst,
fl:ul_ln:meriheina-1,Ulf Meriheinä,
fl:do_ln:barnickel-1,Donald J. Barnickel,US
fl:sa_ln:patil-16,Sandeep R. Patil,IN
fl:st_ln:harris-35,Stephen Harris,
fl:pi_ln:renard-2,Pierre Renard,
fl:le_ln:khatri-1,Leena Khatri,
fl:to_ln:sugitani-5,Toshiyuki Sugitani,
fl:gu_ln:rapp-1,Guenther Rapp,DE
fl:se_ln:oh-57,Seung Ja Oh,KR
fl:na_ln:frijlink-1,Naud Frijlink,
fl:at_ln:nagato-2,Atsushi Nagato,
fl:sa_ln:wuister-1,Sander Frederik Wuister,
fl:ji_ln:wang-878,Jiangtao Wang,
fl:ha_ln:oba-1,Haruo Oba,JP
fl:ka_ln:sato-68,Kazuhiko Sato,
fl:hi_ln:unno-1,Hiroto Unno,
fl:da_ln:feldman-25,Daniel Feldman,
fl:du_ln:chidambarrao-1,Dureseti Chidambarrao,US
fl:ho_ln:yang-22,Hong-Kui Yang,US
fl:ja_ln:colgrove-1,James R. Colgrove,US
fl:yo_ln:hong-25,Young-ki Hong,
fl:ta_ln:inazu-2,Tadashi Inazu,
fl:es_ln:baskaran-1,Eswaran Baskaran,
fl:by_ln:kim-575,Byungjin Kim,
fl:ju_ln:leeker-1,Jurgen Leeker,
fl:si_ln:paul-6,Siddhartha Paul,
fl:je_ln:meunier-8,Jean-Luc Meunier,
fl:ka_ln:juhl-3,Karsten Juhl,
fl:to_ln:takano-39,Toshio Takano,
fl:al_ln:stiller-2,Alfred H. Stiller,
fl:ho_ln:kim-333,Hoon Kim,
fl:pa_ln:hill-22,Paul Hill,
fl:ik_ln:nishida-4,Ikuo Nishida,JP
fl:ul_ln:glaser-2,Ulrich Glaser,
00gnmw8vf2jywv0svmfty1l7w,Anders Ohlund,
fl:st_ln:zaborszki-1,Stephen J. Zaborszki,
fl:ar_ln:vanes-1,Arthur Robert Van Es,
fl:sh_ln:zhou-120,Shunqiang Zhou,
fl:ge_ln:lienert-1,Gerold Lienert,CA
fl:ma_ln:kiyama-8,Makoto Kiyama,
fl:ra_ln:stuetzle-1,Ralf Stuetzle,
fl:je_ln:ginoux-1,Jean Paul Ginoux,FR
fl:ga_ln:mathon-1,Gautier Mathon,
fl:se_ln:park-358,Seung Wook Park,
fl:ba_ln:mandalia-1,Baiju D. Mandalia,
fl:ky_ln:naito-3,Kyohei Naito,
fl:yu_ln:nakai-15,Yutaka Nakai,JP
fl:sa_ln:janssen-1,Samuel Janssen,US
fl:br_ln:coutts-1,Bruce Coutts,US
fl:ay_ln:yokoyama-4,Aya Yokoyama,
fl:ch_ln:cochran-9,Chris Cochran,
fl:ka_ln:sundaram-7,Karthik Sundaram,US
fl:sa_ln:nagata-9,Satoshi Nagata,
fl:re_ln:kato-3,Rentaro Kato,
fl:hi_ln:oguma-5,Hirokazu Oguma,
fl:no_ln:yamaguchi-38,Norishige Yamaguchi,
fl:el_ln:weinberg-1,Eli Weinberg,US
fl:ta_ln:shibasaki-7,Takayuki Shibasaki,JP
fl:er_ln:charlesworth-1,Eric Charlesworth,
fl:pa_ln:simmons-5,Paul L. Simmons,
fl:ja_ln:nichols-3,"Jack Evans Nichols, III",
fl:yo_ln:kawase-10,Yoshitaka Kawase,JP
fl:ha_ln:hannig-2,Hans-Jürgen Hannig,
fl:jo_ln:riney-2,John M. Riney,
fl:al_ln:krauss-4,Alan R. Krauss,
fl:sh_ln:maeda-50,Shinichi Maeda,
fl:jo_ln:hill-28,John S. Hill,
fl:ro_ln:tonucci-1,Ronald J. Tonucci,
fl:lu_ln:iancovici-1,Lucian Iancovici,US
fl:zh_ln:dong-121,Zhengchao Dong,
fl:be_ln:messner-3,Bernfried Messner,
fl:ch_ln:zaczek-2,Christoph Zaczek,
fl:su_ln:ahn-50,Sung Joon Ahn,KR
fl:fr_ln:bakker-3,Frans Robbert Bakker,
fl:ja_ln:edwards-20,James Edwards,
fl:hy_ln:bang-10,Hye Min Bang,
fl:sh_ln:grykiewicz-1,Shirdan J. Grykiewicz,
fl:da_ln:bagni-1,Daniele Bagni,
fl:ri_ln:long-6,Richard Q. Long,
fl:mu_ln:george-1,Muthian George,
fl:da_ln:shearer-1,David Shearer,
fl:ji_ln:mei-3,Ji Yan Mei,
fl:mi_ln:seals-2,Michael J. Seals,
fl:pe_ln:wang-72,Pei-Chung Wang,
fl:hi_ln:kobayashi-88,Hiroki Kobayashi,JP
fl:da_ln:dworak-1,David P. Dworak,US
fl:sa_ln:vukovic-1,Sasa Vukovic,
fl:ry_ln:kanda-9,Ryouji Kanda,
fl:ta_ln:rapp-1,Tamas Rapp,
fl:do_ln:lee-548,Dongbok Lee,
fl:ro_ln:gassner-2,Robert Gassner,
fl:st_ln:zukowski-2,Stanislaw L. Zukowski,
fl:ha_ln:weber-21,Hans Weber,
fl:gr_ln:ziarnik-2,Gregory P. Ziarnik,
fl:ra_ln:khatwa-1,Ratan Khatwa,
fl:da_ln:sarchi-1,Davide Sarchi,
fl:to_ln:chin-5,Tola I. Chin,
fl:ja_ln:cisneros-1,Jaime Cisneros,
fl:ed_ln:fletcher-7,Edward Brian Fletcher,US
fl:an_ln:svanteson-1,Anna Sofia Svanteson,
fl:da_ln:mahoney-6,David Mahoney,
fl:ro_ln:proksa-2,Roland Proksa,
fl:ju_ln:flament-1,Julien Flament,
fl:na_ln:nishimura-16,Naoki Nishimura,
fl:ro_ln:laurent-1,Rossi Laurent,
fl:we_ln:wang-624,Weijuan Wang,
fl:sa_ln:keino-1,Satoshi Keino,JP
00gs9s96ffckobig0p5u3i9yf,Hans Anselmann,DE
fl:ar_ln:kokish-1,Arkady Kokish,
fl:ra_ln:hoffman-9,Randy Hoffman,
fl:ta_ln:sadashima-1,Takanori Sadashima,
fl:jo_ln:jung-40,Jong Jin JUNG,KR
fl:je_ln:head-2,Jesse Spalding Head,
fl:ma_ln:schneider-41,Marc Schneider,
fl:yo_ln:inada-1,Yoshikazu Inada,
fl:tr_ln:gardner-5,Trevis Daniell Gardner,
fl:da_ln:jackson-68,Daniel Jackson,US
fl:ch_ln:flentge-1,Charles A. Flentge,
fl:ji_ln:xu-379,Jin Xu,
fl:ch_ln:bomatter-1,Christian Bomatter,
fl:da_ln:pervan-1,Darko Pervan,
fl:so_ln:siah-1,Soh Yun Siah,
fl:ti_ln:ark-1,Timmon Ark,US
fl:cl_ln:watkins-5,Clare J. Watkins,
fl:na_ln:matsunami-1,Naoto Matsunami,
fl:ro_ln:criblez-1,Roger Criblez,
fl:wo_ln:hofer-1,Wolfgang Hofer,
fl:ga_ln:beaudry-1,Gary A. Beaudry,US
fl:br_ln:smith-136,Bruce W. Smith,
fl:hi_ln:yoshida-54,Hiroyuki Yoshida,
fl:ka_ln:takenaka-5,Katsuro Takenaka,
fl:ye_ln:bonyak-1,Yevgeny Bonyak,IL
fl:la_ln:nguyen-19,Lam Nguyen,
fl:ge_ln:fuh-1,Germaine Fuh,
fl:on_ln:altintas-1,Onur Altintas,
fl:ch_ln:hu-381,Chunhua Hu,
fl:ma_ln:brandenstein-1,Manfred Brandenstein,
fl:ar_ln:hervas-1,Arnaud Hervas,
fl:da_ln:clark-42,David C. Clark,
fl:ji_ln:gao-189,Jinfeng Gao,
fl:em_ln:stephan-1,Emile Stephan,
fl:sa_ln:routray-1,Sabyasachi Routray,
fl:ra_ln:shamaiengar-1,Ravi Shamaiengar,
fl:ke_ln:jones-93,Kevin Jones,
fl:th_ln:jester-1,Theresa L. Jester,US
fl:sr_ln:peelukhana-1,Srikara V. Peelukhana,
fl:la_ln:parthiban-1,Lakshman Jayanth Parthiban,US
fl:ya_ln:omata-1,Yasuyuki Omata,
fl:ro_ln:sankman-2,Robert L. Sankman,
fl:ma_ln:wada-9,Masaru Wada,JP
fl:fr_ln:zok-1,Francis W. Zok,
fl:yu_ln:cui-67,Yuanshan Cui,
fl:jo_ln:mendez-6,Jose R. Mendez,
fl:ga_ln:mccormack-1,Gary D. McCormack,
fl:ho_ln:wang-251,Hong Wang,
fl:al_ln:rolland-2,Alain Rolland,
fl:su_ln:herle-1,Subramanya P. HERLE,
fl:ma_ln:garatnunez-1,María Pia Garat Nuñez,
fl:ko_ln:yabe-3,Koji Yabe,
fl:xi_ln:niu-55,Xiaofeng Niu,
fl:se_ln:hong-61,Seung-Pyo Hong,US
fl:ya_ln:fukuda-2,Yasuhisa Fukuda,
fl:da_ln:mintz-2,David S. Mintz,
fl:st_ln:pateux-1,Stephane Pateux,
fl:hy_ln:ra-3,Hyonwook Ra,
fl:gi_ln:kwon-18,Gi seop Kwon,KR
fl:wa_ln:keller-2,Wade Keller,
fl:ka_ln:gmelin-1,Karl Gmelin,
fl:ak_ln:yamanaka-3,Akihiro Yamanaka,JP
fl:su_ln:sankaranarayanan-1,Sundararajan Sankaranarayanan,
fl:ju_ln:yang-110,Junyi Yang,
fl:al_ln:barker-16,"Alonzo Andrew Barker, deceased",
fl:je_ln:huot-3,Jean-Michel Huot,
fl:wi_ln:breyer-1,William L. Breyer,
fl:sc_ln:schoessel-1,Scott A. Schoessel,US
fl:at_ln:senda-1,Atsuo Senda,
fl:ch_ln:chen-1177,Chun-Lung Chen,
fl:an_ln:cofer-1,Anthony George Cofer,
fl:hi_ln:kawamura-24,Hiroshi Kawamura,
fl:an_ln:karanas-1,Andreas Karanas,
fl:fr_ln:hunt-4,Frederick C. Hunt,
fl:jo_ln:gonzalezmartin-1,Jose R. Gonzalez-Martin,
fl:is_ln:khan-3,Isaac J. Khan,US
fl:da_ln:nicora-1,Daniel Antonio Nicora,
fl:br_ln:lindsley-2,Brett L. Lindsley,
fl:ru_ln:zhao-51,Rui Zhao,
fl:st_ln:szepessy-1,Stefan Szepessy,
fl:pi_ln:annet-1,Pierre Annet,
fl:ti_ln:myers-8,Timothy F. Myers,
fl:ma_ln:mcguff-1,Matthew McGuff,
fl:jo_ln:dighton-1,John A. Dighton,
fl:sh_ln:zha-7,Shitong Zha,
fl:he_ln:burkhardt-1,"Henry Burkhardt, III",US
fl:ch_ln:ballapuram-1,Chinnakrishnan Ballapuram,US
fl:ju_ln:pullmann-1,Jürgen Pullmann,
fl:ga_ln:liu-30,Gang Liu,
fl:by_ln:lee-191,Byung Eun Lee,
fl:wu_ln:men-1,Wu Men,
00gyl9wn02hjtpq8f78mnvseq,Linda Roussel,US
fl:yu_ln:kadobayashi-1,Yusei Kadobayashi,
fl:xi_ln:yang-126,Xinmin Yang,US
fl:hi_ln:kumakura-7,Hideto Kumakura,
fl:se_ln:keller-3,Sean D. Keller,
fl:yo_ln:song-116,Young G. Song,
fl:al_ln:haas-16,Alex Haas,
fl:do_ln:fuchs-2,Donald L. Fuchs,US
fl:ch_ln:liu-611,Chen-Yu Liu,
fl:sr_ln:adibhatla-1,Sridhar Adibhatla,
fl:ro_ln:hageman-2,Robert Johan Joseph Hageman,
fl:mi_ln:pellico-1,Michael A. Pellico,US
fl:xi_ln:zhang-855,Xiaobo ZHANG,
fl:be_ln:ashbaugh-2,Ben J. Ashbaugh,
fl:ta_ln:masui-11,Takuji Masui,
00gza8may5q5bz98jg91qnur5,Charles H. Kinloch,
fl:be_ln:stoyke-1,Bettina Stoyke,
