patent_id,inventor_id,company_id
10440546,3,
8689109,0,
11689789,3,
5350337,5,
8939594,4,
6547169,0,
12472017,5,
10490302,6,
11177019,4,
6678114,6,
10094155,2,
6721202,1,
7027392,0,
12324055,1,
D999214,0,
10361546,3,
8037218,2,
11735740,0,
10847759,5,
7085435,3,
4623970,0,
9283278,1,
10134734,0,
4664998,2,
4756964,0,
RE48702,0,
4573175,0,
8881798,0,
5764671,0,
4409508,0,
10832482,0,
7987146,1,
11959146,3,
9460147,1,
5442433,1,
4085206,4,
6635699,1,
6058901,0,
11268207,0,
5505775,0,
4155306,0,
11729387,1,
8669345,5,
4871482,0,
4660685,1,
8720877,1,
7726772,0,
4896618,0,
D455152,17,
8144272,0,
9742069,3,
10813842,5,
7349550,2,
10904861,1,
5033607,0,
7794432,8,
4934168,1,
6884036,3,
12526681,0,
6115404,1,
D1097546,0,
12106319,3,
9100677,0,
10119540,0,
12245503,6,
12121541,0,
4617743,0,
12276305,1,
9591635,0,
11344594,1,
7440373,0,
10511947,5,
8131502,0,
11006235,2,
7996224,3,
11860821,2,
6116391,4,
9047105,1,
10227281,1,
11776824,2,
11994524,5,
4053808,0,
5700629,0,
8360066,0,
8172793,3,
12514641,2,
4643310,0,
9545643,7,
11610173,0,
6697483,2,
11937930,2,
8281686,2,
11240492,0,
7440070,1,
7491236,0,
10797882,2,
11455108,3,
D363998,0,
6738777,1,
7451532,2,
3975227,0,
D708733,1,
10733360,0,
7750967,4,
5828374,3,
8350246,1,
7238197,0,
7583527,1,
10006011,2,
8561515,2,
11406885,0,
7119458,0,
4781439,1,
8476400,0,
10059028,1,
6509278,0,
11604371,0,
D955567,0,
5637681,0,
10978427,0,
10706003,3,
6419972,0,
11592851,0,
10990535,7,
8868644,2,
7278073,0,
11131836,6,
5068164,1,
10081219,0,
10768626,5,
6917475,2,
5861890,1,
5062364,3,
D760649,0,
8684393,1,
5624576,2,
D717255,7,
7626134,0,
9806168,0,
12526092,2,
5241534,1,
6827073,0,
11664133,0,
4026931,0,
11667602,3,
11682303,11,
9754601,4,
11591441,1,
11657721,1,
7207263,0,
4861713,1,
8509198,0,
7162903,0,
5914748,1,
5218527,0,
6423212,0,
9638277,0,
4696100,0,
7666414,0,
10486870,1,
11646285,6,
6927643,1,
9093650,1,
5319568,0,
12235951,5,
4038831,0,
11430506,4,
5641289,0,
8224151,1,
5141307,0,
8002866,2,
10101480,0,
8387513,0,
D637725,0,
10635630,0,
11318639,2,
6836587,1,
9793303,0,
12170367,3,
10097808,0,
10270862,4,
8944464,0,
6013558,1,
11848696,1,
10504186,5,
D317104,0,
5952915,0,
11691319,0,
7061651,0,
10283352,0,
11826813,1,
12333581,1,
9248574,1,
D419168,3,
9687073,0,
11080296,7,
10733503,1,
11490978,0,
5746789,1,
9201303,0,
5786798,0,
D602961,0,
10670205,3,
5145749,0,
11702816,3,
12131747,1,
9555907,4,
11988132,2,
D711337,3,
5752199,0,
12301020,0,
7431460,1,
8390773,0,
12372958,3,
4407830,3,
9436739,0,
7887206,0,
8754014,1,
8223567,3,
12376839,0,
11967088,2,
9783710,2,
12235644,10,
7537553,1,
11652923,0,
11886169,2,
6890065,0,
12145112,1,
8051946,0,
D706656,0,
4192374,0,
5068616,1,
11538791,2,
12532294,1,
5817187,0,
9865567,4,
12186099,0,
7907576,0,
6835683,2,
11082623,2,
8562130,2,
11370246,0,
4015227,0,
7241689,7,
10269799,1,
9554127,3,
6455985,0,
8782162,2,
4748977,0,
7437779,4,
7137442,1,
9969259,4,
10614365,0,
3979661,0,
9857402,1,
7976315,0,
10669598,3,
7397219,7,
5589815,2,
9196863,3,533e0469-baac-46b7-9576-669db08092eb
11493135,3,
7238866,0,
10757124,1,
6299440,0,
10912150,0,
5411313,1,
4100334,2,
10417159,0,
11577188,0,
5547065,1,
11131276,7,
7528794,2,
8372327,0,
10069053,0,
7623758,1,
7307775,6,
9343278,3,
9334545,2,
9366541,1,
7889666,2,
11855241,6,
D668850,0,
7842065,1,
D608914,0,
10983518,2,
7673147,1,
6742347,2,
7705777,0,
D583277,0,
9948387,2,
6217239,3,
D466012,0,
10507429,1,
7613362,0,
8121371,0,
D786704,0,
9300848,0,
6681912,1,
7197859,1,
10973069,1,
12443449,1,
3987009,0,
4126767,0,
8270676,3,
D548504,4,
11438755,1,
10792406,0,
D632026,1,
7472443,1,
9598961,2,
11443452,0,
7644355,0,
4762815,2,
3938612,0,
11726085,2,
D571633,0,
9291563,3,
11693157,0,
7644111,2,
5257712,0,
8748595,0,
7064405,0,
7712594,0,
5715373,1,
10540174,0,
9556351,1,
12412527,5,
8400096,2,
12350676,3,
9268993,2,
4578371,0,
5883070,0,
D980339,1,
4946381,1,
6289976,0,
12145053,2,
8732755,2,
5078054,0,
7983853,2,
10472341,5,
9715856,1,
4712477,2,
11416762,4,
4476264,1,
8795195,1,
7894092,5,
12337501,2,
7340005,0,
6744747,2,
7543181,0,
11529147,2,
8867229,0,
7225377,0,
6334263,1,
5031688,2,
9717447,4,
8287708,1,
D539000,6,
10422344,0,
8062513,0,
D746312,0,
9225307,0,
8280594,1,
7355620,3,
12073844,5,
D375000,0,
10638298,3,
8431343,0,
7348112,6,
6200076,1,
10201375,2,
5141281,1,
10154052,0,
11336821,0,
D959271,0,
4047306,1,
4337612,1,
RE44675,0,
4485423,0,
7227286,1,
11004893,0,
9787530,2,
8921384,0,
11365977,1,
9063115,3,
6669839,1,
10525952,2,
5844089,3,
3955781,3,
11543679,0,
7358258,4,
8366965,1,
D876745,0,
4505573,0,
8257861,2,
7283959,1,
10784203,0,
7959230,2,
6189731,0,
8457744,2,
7544757,2,
11103786,0,
5875750,3,
5627993,1,
8345159,1,
12440459,1,
8916209,1,
D850317,2,
9684854,0,
11643515,0,
5887837,2,
8493633,0,
12182872,1,
7625242,0,
7157295,0,
4473390,0,
5282117,0,
11484058,1,
8167679,1,
9587098,1,
4500413,0,
9918249,1,
6147451,0,
9887950,3,
9593430,2,
11020493,1,
7423037,0,
9097958,0,
10655766,0,
5605156,1,
6666913,1,
D367907,1,
10062115,1,
4677501,1,
7480597,2,
8264664,0,
7784812,0,
7365642,0,
7488756,1,
9284601,3,
5553211,0,
5094610,1,
5056848,0,
8001466,0,
11637915,2,
11278225,5,
10653750,0,
D761159,0,
8655714,2,
5393150,0,
6219999,1,
5156539,0,
9617873,2,
4816165,0,
4128866,0,
6123662,1,
10148658,0,
12239542,0,
9187936,4,
12005262,16,
7732113,2,
7234961,2,
5153707,1,
11929528,2,
11817269,1,
9650343,10,
4163730,0,
6512689,2,
11696588,11,
8147368,0,
7309494,2,
9628502,0,
11543300,2,
12196199,5,
4951123,1,
10553788,1,
3963838,2,
9760003,0,
8185465,2,
7492881,3,
11586907,1,
7431237,0,
9312778,0,
10305843,1,
11542779,1,
5411031,0,
D271623,1,
11009255,0,
12064873,11,
10923924,7,
7769886,1,
6781240,0,
7706975,1,
10360807,1,
6721066,2,
D943695,2,
9053161,2,
4744886,1,
9325760,3,
9038322,0,
10463338,0,
9660243,0,
12152681,1,
7698909,0,
3955338,1,
6451967,2,
9889364,4,
6412894,1,
7767944,1,
9644419,0,
5371219,0,
6951678,1,
D755392,0,
12116497,2,
8799606,1,
D1092174,2,
8292266,2,
11377974,1,
6489559,1,
D319831,0,
9475806,1,
4621088,0,
D923753,0,
11103445,0,
4819239,1,
D672778,2,
9877709,1,
12486178,0,
9990073,1,
7327700,2,
6300368,0,
D866634,4,
4576572,1,
5677508,0,
6355898,1,
4723941,0,
5548802,3,
11871655,3,
8452861,0,
4573245,1,
11062045,2,
D472427,0,
10697338,1,
11049608,2,
11248829,2,
5595240,0,
11173156,4,
11975050,0,
7135016,2,
7839983,2,
9796809,3,
11875931,2,
6170949,0,
10653358,5,
10308130,2,
6329060,3,
11264693,2,
9809518,1,
10200500,5,
10111494,0,
8369658,0,
10460121,1,
D530729,0,
7715873,0,
11139523,3,
D775521,3,
6768995,1,
5982217,2,
11188161,0,
5344513,0,
9145404,2,
10973752,2,
12180183,3,
5985500,3,
6018912,1,
9061072,0,
8067805,2,
5992910,0,
9265010,0,
11872909,1,
10647630,2,
D754170,2,
D949091,0,
5604253,3,
10080549,3,
4101456,2,
10686754,2,
11082159,2,
4909938,0,
11911394,5,
11194055,1,
8690540,0,
11600285,2,
12138709,0,
10928704,2,
6043459,1,
9766743,3,
11450610,5,
9700066,4,
6770464,2,
8372114,0,
9819106,0,
5865470,0,
7330522,0,
8234681,1,
4297792,0,
8650385,6,
10085279,0,
4591384,0,
6699427,2,
6081649,5,
8459557,1,
5385172,0,
6613794,1,
4060411,1,
4176225,0,
D906502,0,
6496802,8,
7701005,0,
D1041394,0,
11134358,1,
9115175,0,
8187184,2,
11665669,0,
6952687,0,
10693618,3,
9641690,0,
10651491,1,
9854749,2,
8688569,0,
11959097,8,
12362068,2,
4637283,1,
D429758,0,
4784229,0,
4595600,1,
10348828,0,
8652336,0,
7357703,0,
12169180,4,
8194048,0,
10061300,0,
4597572,0,
4176059,0,
7654852,0,
5630689,0,
7512543,1,
PP28816,0,
8767298,1,
4376794,5,
7946901,0,
11721769,4,
5433532,2,
9383902,3,
D620491,0,
10989045,1,
6267802,1,
12084569,2,
8048314,2,
10337927,0,
7678582,0,
5255604,0,
11607498,2,
11007133,0,
9832576,1,
11921261,3,
10574041,1,
12474963,0,
9935677,1,
4738130,0,
5309159,1,
9921665,4,
7877987,2,
10179567,0,
8647688,1,
9551056,2,
8850760,1,
8949892,1,
5360189,0,
10460778,9,
9638635,2,
5811995,2,
11651021,1,
6945471,2,
D1084196,0,
8328865,0,
12205728,0,
10574714,1,
D548963,6,
10043832,0,
7745727,3,
8075821,2,
6084040,2,
5864855,0,
10378499,0,
8785956,1,
9909170,1,
8437102,0,
D674992,0,
10396827,0,
9545418,0,
6157758,3,
7352764,1,
4709150,1,
8688997,0,
12061057,0,
5306080,1,
11018765,1,
D1014570,2,
6527051,2,
8507120,2,
D736618,8,
10042663,1,
8351720,0,
6672558,0,
8299532,1,
6596612,0,
10712761,0,
4808740,1,
8134501,1,
8739314,0,
7488731,12,
D960729,0,
5328546,7,
11788782,2,
D667030,0,
10040033,0,
11156008,0,
11039735,3,
9694042,0,
D839414,9,
11605900,5,
6309411,1,
6236069,2,
11831937,1,
4804786,0,
7785563,1,
7587369,3,
8728433,1,
11987235,0,
11606477,1,
7111159,2,
9546157,2,
8003687,0,
5806923,1,
10472393,1,
11899084,6,
10753497,4,
6577887,0,
10293859,2,
7855890,4,
9457354,2,
6225442,3,
6004861,1,
11141046,4,
6374484,4,
8943581,0,
5538009,3,
4448754,6,
12290590,2,
5133071,1,
6375796,1,
12247778,1,
10306234,4,
8358118,0,
10288354,2,
8283515,2,
8879178,1,
12448178,8,
11659410,1,
12101838,0,
9262198,4,
8132008,0,
D682496,3,
8899067,0,
5571747,1,
9046449,1,
10239705,0,
8056689,2,
5524659,0,
12324820,2,
12534144,2,
6611537,0,
12110606,1,
10393419,3,
5449976,1,
4368311,0,
5116586,3,
D732342,0,
5753249,0,
11607891,1,
7073586,1,
9881863,5,
11703417,0,
11395870,10,
7070777,1,
11166453,3,
4645545,0,
6642301,0,
7487674,1,
7563451,3,
10902876,2,
7882424,1,
12315295,5,
4566541,0,
8380069,0,
12100381,0,
10204875,2,
5358096,1,
4235501,0,
5620837,1,
11275624,0,
6669155,0,
8268323,5,
9988102,1,
9439448,9,
12259511,2,
9797495,2,
11386349,0,
8960345,0,
12019465,1,
6683933,3,
5914590,0,
11387479,4,
10541525,1,
10903314,1,
9084966,3,
7212187,1,
8365186,1,
6291475,1,
5168417,0,
11846831,3,
8678670,0,
9707097,0,
9835793,2,
7589135,1,
10124522,1,
8116445,2,
11154252,0,
6052596,0,
9870414,3,
9277745,0,
5322944,4,
12061860,1,
8416704,0,
4438084,0,
12138283,2,
D682867,0,
9303390,0,
8357536,0,
11096303,1,
8019359,1,
7084761,3,
11198918,0,
10268349,3,
6878978,1,
12425138,3,
11883849,0,
8485641,2,
7654559,2,
10659362,1,
8050534,0,
5477786,0,
11516154,1,
8346879,0,
7737171,1,
10837602,4,
7753969,0,
9213205,0,
11502772,1,
5489970,0,
8530964,1,
6264280,0,
11248724,0,
7430772,0,
D1096943,2,
4599879,0,
8227810,1,
9310692,0,
7132118,1,
12407570,0,
11544408,1,
10237238,1,
10603913,0,
6811897,4,
8263545,6,
4854663,1,
11637221,0,
12079786,0,
11442863,3,
6583885,2,
5857659,0,
11658502,1,
4188211,0,
10231820,10,
12521221,1,
10225069,2,
D824393,0,
5441723,0,
10270910,0,
7608379,0,
12427803,0,
10357796,7,
4278890,1,
D483754,1,
4333674,1,
6087274,0,
9940266,2,
8143890,0,
6482344,0,
8435726,1,
11827269,0,
6711328,5,
11005806,2,
11955287,1,
D341286,0,
8259790,1,
9695368,8,
8856151,0,
11872033,3,
D677900,2,
8077592,1,
11548091,0,
6650508,0,
8883941,3,
9602215,1,
5299788,0,
12286128,0,
10804198,2,
6229420,2,
11707369,0,
6819089,4,
8533845,1,
12371184,1,
7768630,0,
D629653,3,
10088895,2,
10634993,0,
7941441,0,
D730798,1,
7672490,1,
10369850,3,
6847545,0,
4971822,1,
12467663,1,
10714532,7,
4357956,0,
10478595,0,
8143706,3,
7723254,3,
10311479,3,
6696676,2,
9068962,0,
8074293,7,
5671876,0,
9854411,1,
8937150,18,
12308961,2,
9828753,0,
8613826,0,
6025267,1,
6220368,0,
7981895,0,
9672740,3,
4186589,0,
4057418,0,
7846667,1,
8852850,0,
4845399,2,
8907294,3,
10932876,1,
7705647,1,
6004931,4,
11877217,2,
11613474,1,
4119187,4,
8553040,1,
7450057,0,
D923004,0,
12348595,1,
11416874,1,
D755981,0,
12277191,1,
4433200,0,
10143847,4,
8486447,3,
6648020,6,
11901248,0,
9356247,0,
6132542,2,
11243383,2,
11952069,1,
10243621,0,
8053555,3,
6815546,6,
10916761,0,
10906864,7,
9236776,2,
8809792,2,
8609369,1,
12248332,3,
10278783,4,
9756357,1,
12014904,1,
12029356,9,
11969604,0,
5046469,0,
6851795,2,
10755776,0,
11206470,4,
5690019,0,
6564450,5,
6530528,0,
D511103,2,
5160373,0,
10103250,1,
11878818,1,
8816339,0,
8381286,1,
4121124,0,
6852007,0,
8721707,3,
10086249,0,
4945570,1,
8718025,2,
6751951,6,
9409339,0,
7567266,2,
7403383,0,
12201061,2,
11384961,0,
5335325,1,
11940908,0,
6787940,0,
9638558,0,
11502527,1,
10626022,4,
D933399,0,
8494241,0,
5500398,1,
6155849,2,
12025790,0,
D594864,0,
D950466,2,
7400974,0,
9569040,0,
10633104,2,
9056056,2,
5071637,0,
9374204,0,
11409693,10,
6400564,1,
5358027,2,
6241257,3,
6166580,0,
11303198,0,
D770494,0,
11191944,8,
8762854,0,
3995514,0,
8833423,0,
7281644,0,
10740138,1,
11186183,5,
10643916,0,
9743043,0,
7690413,0,
10378519,0,
D783480,2,
6233168,0,
5324708,8,
D664114,0,
D708247,0,
8705397,0,
4319536,0,
8893139,0,
8635197,1,
4975025,1,
11226972,2,
7332543,0,
11523980,2,
10568584,1,
7554522,0,
9272524,0,
6216943,0,
10855640,2,
7127267,1,
7380202,2,
8431041,4,
8115160,2,
6386257,1,
10148809,0,
5149657,0,
8337845,6,
9859331,2,
12346282,2,
6252323,3,
8973291,0,
4851855,3,
D1000054,0,
6487054,2,
8285633,0,
9606362,0,
6702153,0,
9358956,1,
11448152,3,
8408873,3,
7236143,0,
8608963,0,
12271315,4,
6637331,2,
10639057,0,
9670485,0,
11063108,0,
5097736,0,
4373507,1,
11444952,1,
10279000,0,
8398050,4,
5562045,0,
8496294,3,
5821321,1,
7142665,2,
11756024,1,
10298264,1,
11200584,1,
9764256,0,
8017698,0,
10477814,1,
4672417,2,
12148655,4,
9291850,3,
9380453,3,
6949203,1,
10406280,0,
9722082,0,
9324833,1,
10599422,0,
10751430,5,
10655863,1,
11059828,7,
D689543,0,
D1096572,4,
D884799,0,
4873358,1,
5875076,1,
11096817,1,
12232155,3,
9273091,2,
7399696,1,
5224332,0,
D982007,7,
9668218,1,
8413195,1,
8269011,2,
8781231,1,
8935182,8,
12150106,1,
10910525,2,
7166420,3,
9617756,0,
5638172,1,
7271067,0,
6171317,0,
9465385,2,
10419913,0,
4794525,0,
10019781,1,
12529193,0,
10862625,3,
9705947,3,
9255093,0,
9596530,0,
7250678,3,
D623954,2,
6790645,1,
11800027,1,
11640802,2,
5241690,0,
4737835,2,
3935939,0,
6097445,0,
11513152,2,
10263064,2,
11978436,3,
5761749,0,
4818141,0,
8433607,1,
9267064,0,
5912324,1,
11272047,1,
5613405,1,
6289731,0,
10684402,1,
9681920,5,
9879121,1,
D307622,0,
8434095,0,
4644314,0,
9945669,2,
D476623,0,
9826872,0,
8156053,2,
D1019682,2,
6524237,0,
11484281,0,
5497387,0,
7486377,2,
11672279,5,
10035331,0,
6988120,0,
10567422,0,
6517341,1,
9537942,1,
6034841,1,
7371864,0,
8126570,2,
10123972,1,
10649522,2,
12044747,0,
12176186,1,
9716925,0,
4523181,1,
10944027,6,
12197944,1,
9970192,0,
9848109,4,
11179840,0,
4627154,0,
8784606,0,
6779040,0,
8333522,4,
5994945,2,
9102581,6,
8763879,0,
6133776,0,
6302358,0,
D769658,0,
9549982,2,
8664108,0,
10829658,3,
10174399,1,
10258281,0,
12456367,2,
4641044,0,
11809963,1,
8047016,6,
10667287,0,
7671999,0,
10340457,3,
4791157,1,
6637615,0,
8325099,0,
5296488,0,
6708960,0,
6701165,0,
8223719,3,
6340979,2,
5175332,3,
8451107,4,
5331170,0,
7817925,1,
9481163,2,
11952884,1,
11978939,0,
9222445,2,
D664847,1,
11811705,0,
11691014,2,
9054652,2,
10172317,2,
7652138,3,
11534383,0,
8853122,1,
7431154,0,
5972459,1,
9994717,5,
7998719,0,
8878182,0,
12462706,0,
10008585,3,
8656646,0,
6144533,1,
6008262,2,
12365703,0,
7084462,1,
9434934,0,
10018166,1,
11935750,3,
9315598,1,
10724012,5,
8086429,0,
7408703,1,
11401098,3,
9910798,1,
10443547,0,
D555938,0,
11687659,0,
D534675,0,
7678771,4,
7613875,0,
11986698,1,
D1056422,0,
6866020,1,
11611948,2,
8179630,1,
5668369,0,
D724982,0,
10128553,4,
8178488,0,
11463949,0,
8936338,3,
8961513,7,
4999335,2,
12355463,0,
11278468,1,
10009913,0,
8318704,0,
7200734,0,
7457732,0,
6225627,0,
4577451,0,
11267332,0,
5740417,0,
6120322,1,
11456603,0,3ddb14ba-a3c2-40bf-b430-8c39047a7205
4304958,1,
8022993,1,
D251488,0,
12444356,2,
6436768,2,
7146392,1,
5988208,0,
11977085,0,
4393682,0,
8089924,1,
8856700,4,
9178724,0,
6887591,0,
11380771,1,
6441858,5,
11486105,0,
5602616,7,
10012101,1,
6327127,1,
11649488,2,
6280909,1,
6620247,0,
12463376,1,
4188865,0,
11853958,2,
5145904,1,
10199286,1,
10256894,1,
11867915,3,
6302049,0,
5971330,0,
6776241,1,
D967434,1,
7840354,0,
D826960,1,
D752278,3,
5634963,4,
6800244,0,
11447443,6,
4486614,2,
9754738,2,
7011357,1,
4798603,1,
7165362,3,
12136214,0,
10337667,0,
10160809,2,
4925893,0,
9064101,4,
7819955,0,
12271243,1,
12234627,0,
4221927,2,
11793055,1,
10819762,0,
PP23385,0,
6516427,3,
10669675,0,
9817310,2,
12172565,0,
11267904,1,
4631948,1,
8143568,0,
6966063,0,
11993877,0,
7465205,0,
6289282,1,
9887950,2,
11161038,8,
11440907,14,
6892902,4,
10013945,4,
8883803,3,
10272099,8,
11327933,3,
12490659,3,
8091846,0,
9626633,4,
11763853,4,
8648083,3,
9285925,0,
4087200,3,
11045497,4,
7376107,1,
7531274,2,
10975080,4,
5317115,0,
9610250,1,
7994402,2,
11756127,0,
D675758,0,
9925668,2,
9838419,0,
9100604,2,
6757813,0,
8160901,1,
8523040,0,
12149493,0,
10041287,0,
8349619,3,
9055681,3,
5358938,4,
8485123,3,
8000741,2,
11182503,2,
5151590,2,
8938718,3,
D517000,1,
10452571,2,
D1029127,0,
10127014,1,
8469632,1,
5915029,2,
8092120,0,
11081848,0,
4340594,4,
7818084,4,
6703213,1,
D874698,0,
7479723,3,
10513350,1,
11234625,1,
11521142,0,
9659103,2,
5638629,1,
10835764,7,
6451925,0,
6862741,0,
7759316,7,
5984024,0,
11148050,1,
8390854,0,
11053276,3,
10141236,4,
RE41804,0,
8608101,5,
6400824,0,
9729323,1,
D391051,1,
6849141,3,
7425656,3,
7737279,0,
12267300,5,
9279331,0,
12399518,0,
8025074,0,
8623463,3,
8242378,0,
7949758,0,
D842877,1,
5918015,1,
D989331,0,
9392442,0,
11334726,2,
11025782,2,
4412015,1,
4872854,0,
9536197,0,
5770396,0,
6858692,1,
10047446,3,
D770040,0,
10363323,0,
10159662,4,
7855192,0,
7795630,3,
7505323,2,
8270618,4,
D598531,0,
8841875,1,
11842876,1,
12305144,1,
7737148,1,
6140501,2,
5049385,2,
9233603,0,
12214779,3,
D831902,0,
8515194,2,
8300118,0,
8725340,2,
4801912,2,
10181618,1,
11506028,0,
6270454,3,
10505890,2,
7876938,4,
11188401,2,
5150649,2,
D415695,0,
10198916,0,
10703318,0,
9807935,1,
4849213,0,
7916625,2,
10809264,2,
9621435,1,
D944720,6,
11055662,1,
7213967,1,
11252592,1,
7146350,0,
7169929,2,
6952675,1,
8478252,1,
9384885,3,
10681810,1,
12438800,1,
6279570,1,
7858586,0,
4217819,1,
6944058,0,
4110451,2,
5756899,1,
12215114,2,
4454394,0,
8047613,0,
11161991,1,
10351084,2,
9963035,2,
D650383,1,
D258591,0,
9480756,1,
11124068,1,
4542315,0,
12424526,1,
7746003,3,
9335093,3,
10521118,1,
11710164,1,
12313343,0,
9607907,1,
10019210,3,
12351019,3,
10350492,0,
7252085,0,
9124717,0,
6549038,2,
4745031,1,
12071425,1,
7818329,8,
8186456,1,
9926362,1,
9925509,7,
11629634,2,
4358070,0,
9154743,0,
12344049,1,
4822919,0,
8534064,1,
12422367,0,
4335606,0,
9767126,3,
12148480,2,
11348941,0,
10109786,0,
6635196,0,
10634601,1,
9871252,2,
10380582,2,
10044628,2,
5841747,2,
4105898,1,
8774118,3,
8535829,1,
D833398,2,
4861059,0,
9639934,0,
11193895,0,
10609737,6,
12172368,3,
11862588,1,
8147133,1,
8844880,0,
11300260,2,
12231284,55,
11536498,1,
11778589,4,
6154623,0,
10759737,2,
9677299,0,
7592742,3,
5840464,2,
6142617,2,
D564528,0,
4608151,0,
4245583,0,
6864986,0,
6466102,1,
11632570,0,
4514747,0,
11571122,0,
10137502,0,
5291241,2,
10226724,0,
D956037,1,
5805487,1,
6150677,0,
11520327,0,
D822613,1,
11490078,3,
9323928,0,
D405529,2,
5792510,0,
5573786,3,
5543193,0,
12390605,1,
11631904,7,
10915689,9,
10293840,0,
10734209,0,
4995948,2,
8250839,1,
11861171,2,
11091742,0,
11805624,3,
12515500,0,
12535792,1,
5515289,2,
7664176,2,
9808415,2,
4857092,0,
10022592,0,
11441605,0,
9102803,0,
8684726,0,
10203842,3,
5061158,0,
11621743,4,
4982460,2,
3935379,0,
11558357,1,
4163627,0,
6751045,2,
8254707,0,
7752235,3,
5756586,0,
7528081,0,
9831895,0,
7869268,0,
11896884,1,
6385539,2,
10874705,3,
11764586,0,
D553895,0,
12460589,1,
5859295,1,
7020569,2,
7026865,0,
12326794,2,
D1029863,2,
7584597,0,
4264720,4,
D603195,1,
7473614,2,
11057880,1,
7103872,0,
11795172,4,
12151140,1,
8338123,2,
9674451,0,
11841531,1,
8751532,0,
10795629,1,
8496591,2,
7713966,3,
D786123,0,
D457412,5,
4455150,0,
10948789,1,
6216414,0,
D532274,3,
7710587,6,
8339356,3,
11724300,0,
12477031,0,
5489520,2,
8558283,1,
12466193,0,
6036783,3,
7128674,0,
9657280,2,
11139249,0,
10739693,8,
5289197,0,
D490590,0,
8471575,0,
4340539,0,
7713685,1,
7415541,1,
5923640,4,
D341316,0,
4450233,0,
11961551,0,
10373522,1,
8676004,5,
11339044,1,
7420956,0,
6053298,0,
8777628,2,
9675776,1,
7955118,0,
D434166,0,
5121743,0,
9850715,2,
7253868,2,
10435868,0,
10683155,0,
3934579,0,
6546167,0,
7087606,0,
9753436,4,
9917084,2,
10277949,4,
8298933,1,
5707012,2,
12131167,1,
8270969,0,
7522288,0,
4665652,1,
10858226,0,
8073503,4,
6822920,2,
11556526,4,
10229112,0,
5456910,4,
D430416,2,
6383960,7,
7884499,3,
6727967,1,
12479183,0,
D531180,0,
6072785,0,
4918246,0,
8880091,1,
6519477,0,
11590491,0,
5671389,0,
7631544,0,
7410303,4,
6973503,1,
9382812,2,
9327677,0,
11150467,0,
12093138,1,
6971623,3,
12188653,2,
11868511,1,
9506772,2,
8007860,2,
D837817,1,
10283940,1,
11815810,0,
10395238,1,
9486378,4,
D980259,4,
5495541,0,
5731717,1,
11121782,4,
10601292,2,
6117501,1,
12163879,1,
8236807,5,
6639799,5,
6500890,1,
9808648,0,
5570532,1,
8269226,4,
9862029,3,
8084653,3,
11378138,0,
7356470,1,
8813587,1,
9822751,1,
8311535,0,
12010209,0,
8680713,4,
8143435,2,
10412404,3,
12378836,1,
8174188,2,
6819737,1,
5660171,1,
7975864,0,
9560785,4,
5047800,1,
9310911,5,
11393336,1,
12321614,3,
9867884,1,
6368375,6,
5886537,0,
10514085,3,
12112827,0,
D788771,2,
12496046,3,
4697691,0,
8996911,2,
12435195,5,
7147912,1,
6551341,3,
12275940,1,
10849981,6,
5362419,1,
6019095,5,
5763662,0,
7179215,3,
10745913,0,
8638608,3,
9986052,0,
11145541,0,
9860903,2,
10654976,0,
D387382,1,
12534451,5,
10925021,3,
11961595,2,
12356392,4,
D651613,0,
7395593,1,
6989090,2,
6973141,0,
10100780,3,
4631457,2,
D677249,2,
D570471,0,
7268683,1,
9802157,1,
8133463,2,
11984928,0,
7864612,3,
10233115,2,
10246048,10,
D676692,0,
8302424,1,
4214427,0,
7497089,4,
4042716,1,
6364329,2,
7564623,1,
9835315,1,
10298263,3,
11195246,2,
7227682,1,
11411603,0,
9763530,2,
9415818,3,
9864749,1,
4704700,1,
D1072083,0,
12092839,15,
6522838,1,
12265078,1,
4859123,2,
D465712,2,
7672397,2,
7973978,1,
5629086,2,
10592503,0,
7988585,0,
12068173,3,
9449159,2,
4782170,1,
6597450,4,
9484512,0,
4874215,0,
5179830,0,
9385140,0,
8747541,4,
9459035,6,
7997284,0,
10883886,2,
9553041,0,
7470827,1,
11330919,1,
5023190,0,
6382778,1,
7363404,1,
10028752,3,
8316182,0,
10574936,1,
10664951,0,
12231177,2,
D602607,0,
12423894,1,
4007077,0,
6188473,2,
6505044,5,
4717801,0,
10259305,1,
8229278,0,
5407465,2,
7334499,0,
8579251,0,
4904848,0,
10768136,1,
8519963,1,
10424199,4,
7071086,0,
D351567,0,
3956646,0,
12300565,0,
11508586,0,
7412380,0,
12356530,0,
12527592,0,
6660664,11,
4769213,2,
7399071,2,
5852141,0,
12089648,0,
6300878,0,
4020648,0,
9371339,1,
9392207,2,
10030600,3,
PP27539,0,
11780992,1,
8911615,0,
11075201,1,
9534319,1,
D595723,0,
5041623,1,
5577204,1,
10427735,3,
8956352,1,
11655453,3,
10108882,1,
8730188,1,
D593973,0,
8900917,3,
5155212,1,
8744810,0,
12016202,1,
10405297,2,
9606803,0,
12535152,4,
7313055,0,
10112381,1,
10454877,1,
11818278,4,
D1110355,5,
5006282,0,
5196295,0,
11029576,7,
4921098,2,
11591476,1,
12034029,2,
6797716,2,
6336194,1,
10606223,0,
12212957,0,
5780841,2,
11332167,9,
9534698,1,
11137637,0,
11266487,2,
9268106,1,
6829200,2,
11713285,2,
11595880,2,
D246812,1,
